ActID,ActionID,EmpID,EffectiveDt
2337,30,1284,1970-01-01 00:00:00.000001284
2338,30,1289,1970-01-01 00:00:00.000001289
2339,30,1290,1970-01-01 00:00:00.000001290
2340,30,1292,1970-01-01 00:00:00.000001292
2341,30,1294,1970-01-01 00:00:00.000001294
2342,30,1295,1970-01-01 00:00:00.000001295
2343,30,1298,1970-01-01 00:00:00.000001298
2344,30,1299,1970-01-01 00:00:00.000001299
2345,30,1303,1970-01-01 00:00:00.000001303
2346,30,1310,1970-01-01 00:00:00.000001310
2347,30,1319,1970-01-01 00:00:00.000001319
2348,30,1321,1970-01-01 00:00:00.000001321
2349,30,1339,1970-01-01 00:00:00.000001339
2350,30,1357,1970-01-01 00:00:00.000001357
2351,30,1360,1970-01-01 00:00:00.000001360
2352,30,1377,1970-01-01 00:00:00.000001377
2353,30,1404,1970-01-01 00:00:00.000001404
2354,30,1417,1970-01-01 00:00:00.000001417
2355,30,1427,1970-01-01 00:00:00.000001427
2356,30,1438,1970-01-01 00:00:00.000001438
2357,30,1453,1970-01-01 00:00:00.000001453
2358,30,6,1970-01-01 00:00:00.000000006
2359,30,71,1970-01-01 00:00:00.000000071
2360,30,106,1970-01-01 00:00:00.000000106
2361,30,124,1970-01-01 00:00:00.000000124
2362,30,140,1970-01-01 00:00:00.000000140
2363,30,141,1970-01-01 00:00:00.000000141
2364,30,151,1970-01-01 00:00:00.000000151
2365,30,175,1970-01-01 00:00:00.000000175
2366,30,177,1970-01-01 00:00:00.000000177
2367,30,180,1970-01-01 00:00:00.000000180
2368,30,203,1970-01-01 00:00:00.000000203
2369,30,205,1970-01-01 00:00:00.000000205
2370,30,232,1970-01-01 00:00:00.000000232
2371,30,236,1970-01-01 00:00:00.000000236
2372,30,243,1970-01-01 00:00:00.000000243
2373,30,247,1970-01-01 00:00:00.000000247
2374,30,266,1970-01-01 00:00:00.000000266
2375,30,276,1970-01-01 00:00:00.000000276
2376,30,285,1970-01-01 00:00:00.000000285
2377,30,292,1970-01-01 00:00:00.000000292
2378,30,305,1970-01-01 00:00:00.000000305
2379,30,311,1970-01-01 00:00:00.000000311
2380,30,317,1970-01-01 00:00:00.000000317
2381,30,356,1970-01-01 00:00:00.000000356
2382,30,364,1970-01-01 00:00:00.000000364
2383,30,368,1970-01-01 00:00:00.000000368
2384,30,425,1970-01-01 00:00:00.000000425
2385,30,463,1970-01-01 00:00:00.000000463
2386,30,509,1970-01-01 00:00:00.000000509
2387,30,548,1970-01-01 00:00:00.000000548
2388,30,563,1970-01-01 00:00:00.000000563
2389,30,585,1970-01-01 00:00:00.000000585
2390,30,655,1970-01-01 00:00:00.000000655
2391,30,666,1970-01-01 00:00:00.000000666
2392,30,686,1970-01-01 00:00:00.000000686
2393,30,692,1970-01-01 00:00:00.000000692
2394,30,707,1970-01-01 00:00:00.000000707
2395,30,717,1970-01-01 00:00:00.000000717
2396,30,721,1970-01-01 00:00:00.000000721
2397,30,722,1970-01-01 00:00:00.000000722
2398,30,753,1970-01-01 00:00:00.000000753
2399,30,758,1970-01-01 00:00:00.000000758
2400,30,762,1970-01-01 00:00:00.000000762
2401,30,771,1970-01-01 00:00:00.000000771
2402,30,783,1970-01-01 00:00:00.000000783
2403,30,823,1970-01-01 00:00:00.000000823
2404,30,847,1970-01-01 00:00:00.000000847
2405,30,850,1970-01-01 00:00:00.000000850
2406,30,852,1970-01-01 00:00:00.000000852
2407,30,856,1970-01-01 00:00:00.000000856
2408,30,867,1970-01-01 00:00:00.000000867
2409,30,888,1970-01-01 00:00:00.000000888
2410,30,901,1970-01-01 00:00:00.000000901
2411,30,920,1970-01-01 00:00:00.000000920
2412,30,921,1970-01-01 00:00:00.000000921
2413,30,930,1970-01-01 00:00:00.000000930
2414,30,954,1970-01-01 00:00:00.000000954
2415,30,981,1970-01-01 00:00:00.000000981
2416,30,1010,1970-01-01 00:00:00.000001010
2417,30,1064,1970-01-01 00:00:00.000001064
2418,30,1067,1970-01-01 00:00:00.000001067
2419,30,1120,1970-01-01 00:00:00.000001120
2420,30,1145,1970-01-01 00:00:00.000001145
2421,30,1153,1970-01-01 00:00:00.000001153
2422,30,1159,1970-01-01 00:00:00.000001159
2423,30,1164,1970-01-01 00:00:00.000001164
2424,30,1165,1970-01-01 00:00:00.000001165
2425,30,1173,1970-01-01 00:00:00.000001173
2426,30,1218,1970-01-01 00:00:00.000001218
2427,30,1220,1970-01-01 00:00:00.000001220
2428,30,1232,1970-01-01 00:00:00.000001232
2429,30,1235,1970-01-01 00:00:00.000001235
2430,30,1237,1970-01-01 00:00:00.000001237
2431,30,1242,1970-01-01 00:00:00.000001242
2432,30,1244,1970-01-01 00:00:00.000001244
2433,30,1245,1970-01-01 00:00:00.000001245
2434,30,1248,1970-01-01 00:00:00.000001248
2435,30,1272,1970-01-01 00:00:00.000001272
2436,30,1279,1970-01-01 00:00:00.000001279
2437,30,1284,1970-01-01 00:00:00.000001284
2438,30,1289,1970-01-01 00:00:00.000001289
2439,30,1290,1970-01-01 00:00:00.000001290
2440,30,1292,1970-01-01 00:00:00.000001292
2441,30,1294,1970-01-01 00:00:00.000001294
2442,30,1295,1970-01-01 00:00:00.000001295
2443,30,1298,1970-01-01 00:00:00.000001298
2444,30,1299,1970-01-01 00:00:00.000001299
2445,30,1301,1970-01-01 00:00:00.000001301
2446,30,1303,1970-01-01 00:00:00.000001303
2447,30,1310,1970-01-01 00:00:00.000001310
2448,30,1319,1970-01-01 00:00:00.000001319
2449,30,1321,1970-01-01 00:00:00.000001321
2450,30,1329,1970-01-01 00:00:00.000001329
2451,30,1357,1970-01-01 00:00:00.000001357
2452,30,1360,1970-01-01 00:00:00.000001360
2453,30,1369,1970-01-01 00:00:00.000001369
2454,30,1377,1970-01-01 00:00:00.000001377
2455,30,1417,1970-01-01 00:00:00.000001417
2456,30,1427,1970-01-01 00:00:00.000001427
2457,30,1453,1970-01-01 00:00:00.000001453
2458,30,1503,1970-01-01 00:00:00.000001503
2459,30,6,1970-01-01 00:00:00.000000006
2460,30,28,1970-01-01 00:00:00.000000028
2461,30,41,1970-01-01 00:00:00.000000041
2462,30,44,1970-01-01 00:00:00.000000044
2463,30,70,1970-01-01 00:00:00.000000070
2464,30,81,1970-01-01 00:00:00.000000081
2465,30,106,1970-01-01 00:00:00.000000106
2466,30,140,1970-01-01 00:00:00.000000140
2467,30,152,1970-01-01 00:00:00.000000152
2468,30,157,1970-01-01 00:00:00.000000157
2469,30,180,1970-01-01 00:00:00.000000180
2470,30,203,1970-01-01 00:00:00.000000203
2471,30,217,1970-01-01 00:00:00.000000217
2472,30,247,1970-01-01 00:00:00.000000247
2473,30,276,1970-01-01 00:00:00.000000276
2474,30,285,1970-01-01 00:00:00.000000285
2475,30,292,1970-01-01 00:00:00.000000292
2476,30,299,1970-01-01 00:00:00.000000299
2477,30,305,1970-01-01 00:00:00.000000305
2478,30,313,1970-01-01 00:00:00.000000313
2479,30,343,1970-01-01 00:00:00.000000343
2480,30,356,1970-01-01 00:00:00.000000356
2481,30,416,1970-01-01 00:00:00.000000416
2482,30,443,1970-01-01 00:00:00.000000443
2483,30,451,1970-01-01 00:00:00.000000451
2484,30,464,1970-01-01 00:00:00.000000464
2485,30,548,1970-01-01 00:00:00.000000548
2486,30,585,1970-01-01 00:00:00.000000585
2487,30,641,1970-01-01 00:00:00.000000641
2488,30,655,1970-01-01 00:00:00.000000655
2489,30,656,1970-01-01 00:00:00.000000656
2490,30,657,1970-01-01 00:00:00.000000657
2491,30,672,1970-01-01 00:00:00.000000672
2492,30,686,1970-01-01 00:00:00.000000686
2493,30,705,1970-01-01 00:00:00.000000705
2494,30,712,1970-01-01 00:00:00.000000712
2495,30,715,1970-01-01 00:00:00.000000715
2496,30,751,1970-01-01 00:00:00.000000751
2497,30,790,1970-01-01 00:00:00.000000790
2498,30,850,1970-01-01 00:00:00.000000850
2499,30,852,1970-01-01 00:00:00.000000852
2500,30,854,1970-01-01 00:00:00.000000854
2501,30,867,1970-01-01 00:00:00.000000867
2502,30,921,1970-01-01 00:00:00.000000921
2503,30,933,1970-01-01 00:00:00.000000933
2504,30,950,1970-01-01 00:00:00.000000950
2505,30,954,1970-01-01 00:00:00.000000954
2506,30,960,1970-01-01 00:00:00.000000960
2507,30,1010,1970-01-01 00:00:00.000001010
2508,30,1014,1970-01-01 00:00:00.000001014
2509,30,1022,1970-01-01 00:00:00.000001022
2510,30,1031,1970-01-01 00:00:00.000001031
2511,30,1054,1970-01-01 00:00:00.000001054
2512,30,1070,1970-01-01 00:00:00.000001070
2513,30,1218,1970-01-01 00:00:00.000001218
2514,30,1228,1970-01-01 00:00:00.000001228
2515,30,1235,1970-01-01 00:00:00.000001235
2516,30,1237,1970-01-01 00:00:00.000001237
2517,30,1242,1970-01-01 00:00:00.000001242
2518,30,1245,1970-01-01 00:00:00.000001245
2519,30,6,1970-01-01 00:00:00.000000006
2520,30,10,1970-01-01 00:00:00.000000010
2521,30,22,1970-01-01 00:00:00.000000022
2522,30,28,1970-01-01 00:00:00.000000028
2523,30,41,1970-01-01 00:00:00.000000041
2524,30,72,1970-01-01 00:00:00.000000072
2525,30,81,1970-01-01 00:00:00.000000081
2526,30,121,1970-01-01 00:00:00.000000121
2527,30,152,1970-01-01 00:00:00.000000152
2528,30,157,1970-01-01 00:00:00.000000157
2529,30,195,1970-01-01 00:00:00.000000195
2530,30,243,1970-01-01 00:00:00.000000243
2531,30,247,1970-01-01 00:00:00.000000247
2532,30,264,1970-01-01 00:00:00.000000264
2533,30,292,1970-01-01 00:00:00.000000292
2534,30,299,1970-01-01 00:00:00.000000299
2535,30,305,1970-01-01 00:00:00.000000305
2536,30,313,1970-01-01 00:00:00.000000313
2537,30,425,1970-01-01 00:00:00.000000425
2538,30,436,1970-01-01 00:00:00.000000436
2539,30,451,1970-01-01 00:00:00.000000451
2540,30,504,1970-01-01 00:00:00.000000504
2541,30,548,1970-01-01 00:00:00.000000548
2542,30,656,1970-01-01 00:00:00.000000656
2543,30,657,1970-01-01 00:00:00.000000657
2544,30,672,1970-01-01 00:00:00.000000672
2545,30,715,1970-01-01 00:00:00.000000715
2546,30,772,1970-01-01 00:00:00.000000772
2547,30,856,1970-01-01 00:00:00.000000856
2548,30,878,1970-01-01 00:00:00.000000878
2549,30,924,1970-01-01 00:00:00.000000924
2550,30,981,1970-01-01 00:00:00.000000981
2551,30,1007,1970-01-01 00:00:00.000001007
2552,30,1010,1970-01-01 00:00:00.000001010
2553,30,1067,1970-01-01 00:00:00.000001067
2554,30,1098,1970-01-01 00:00:00.000001098
2555,30,1145,1970-01-01 00:00:00.000001145
2556,30,1157,1970-01-01 00:00:00.000001157
2557,30,1233,1970-01-01 00:00:00.000001233
2558,30,1235,1970-01-01 00:00:00.000001235
2559,30,1237,1970-01-01 00:00:00.000001237
2560,30,1245,1970-01-01 00:00:00.000001245
2561,30,22,1970-01-01 00:00:00.000000022
2562,30,81,1970-01-01 00:00:00.000000081
2563,30,97,1970-01-01 00:00:00.000000097
2564,30,152,1970-01-01 00:00:00.000000152
2565,30,157,1970-01-01 00:00:00.000000157
2566,30,185,1970-01-01 00:00:00.000000185
2567,30,292,1970-01-01 00:00:00.000000292
2568,30,305,1970-01-01 00:00:00.000000305
2569,30,347,1970-01-01 00:00:00.000000347
2570,30,511,1970-01-01 00:00:00.000000511
2571,30,555,1970-01-01 00:00:00.000000555
2572,30,751,1970-01-01 00:00:00.000000751
2573,30,758,1970-01-01 00:00:00.000000758
2574,30,762,1970-01-01 00:00:00.000000762
2575,30,772,1970-01-01 00:00:00.000000772
2576,30,1054,1970-01-01 00:00:00.000001054
2577,30,1157,1970-01-01 00:00:00.000001157
2578,30,1295,1970-01-01 00:00:00.000001295
2579,30,1321,1970-01-01 00:00:00.000001321
2580,30,1329,1970-01-01 00:00:00.000001329
2581,30,1339,1970-01-01 00:00:00.000001339
2582,30,869,1970-01-01 00:00:00.000000869
2583,30,1024,1970-01-01 00:00:00.000001024
2584,30,1220,1970-01-01 00:00:00.000001220
2585,30,1279,1970-01-01 00:00:00.000001279
2586,30,1329,1970-01-01 00:00:00.000001329
